Column_1,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,Breed,Color,weight,Normal_Age
12599,A696431,Alice,2015-05-18 17:04:00,Transfer,Partner,Dog,Spayed Female,Pit Bull Mix,White/Blue,44.59873083,2.22198504
12600,A711661,Danzig,2015-12-12 17:42:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Black Smoke,32.0756082,1.728481239
12601,A683124,,2014-07-08 11:58:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Black/White,44.72170009,1.596816009
12602,A673906,Dori,2014-03-05 18:45:00,Return_to_owner,,Dog,Spayed Female,Great Pyrenees Mix,White/Tan,43.29785981,1.959760051
12603,A672461,Sheba,2014-02-16 17:33:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black,28.07673902,1.810477401
12604,A718648,Xena,2016-01-06 16:20:00,Return_to_owner,,Dog,Spayed Female,Miniature Schnauzer Mix,Gray/White,30.06512299,2.29626753
12605,A681582,Walter,2014-07-05 18:14:00,Transfer,Partner,Dog,Intact Male,Chihuahua Shorthair Mix,Brown/Gray,50.71655793,1.959760051
12606,A700463,Atticus,2015-05-19 15:49:00,Adoption,Foster,Cat,Intact Male,Domestic Shorthair Mix,Black/White,35.77125805,1.475180238
12607,A669246,,2013-12-19 13:09:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Black,29.3117587,1.959760051
12608,A712240,Carlisle,2015-11-14 13:09:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Black,37.88894703,1.6725662
12609,A698452,Onyx,2015-04-07 11:29:00,Adoption,Foster,Dog,Spayed Female,Dachshund/Pug,Black/White,28.94451044,1.475180238
12610,A674637,,2014-03-16 14:37:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,54.35368217,1.352104604
12611,A679123,Goldie,2014-05-20 17:17:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Yellow,34.87424034,1.919340119
12612,A704224,,2015-06-02 17:28:00,Euthanasia,Suffering,Cat,Intact Male,Domestic Shorthair Mix,Orange Tabby,22.97082042,1.959760051
12613,A692007,Mimi,2015-01-02 14:04:00,Transfer,Partner,Cat,Spayed Female,Domestic Longhair Mix,Blue Tabby,31.06707713,2.22198504
12614,A670667,Jessie,2014-01-13 11:07:00,Return_to_owner,,Dog,Spayed Female,Jack Russell Terrier Mix,Tan/White,36.39241618,2.22198504
12615,A704714,Paloma,2015-08-31 18:22:00,Adoption,,Cat,Spayed Female,Domestic Medium Hair Mix,Black,42.86495297,1.6725662
12616,A706469,,2015-06-29 17:26:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Black/White,33.55877451,1.352104604
12617,A716220,Easy,2015-11-17 0:00:00,Transfer,Partner,Dog,Spayed Female,Dachshund Mix,Black/Tan,32.8725494,2.29626753
12618,A680237,,2014-06-06 17:32:00,Adoption,,Cat,Spayed Female,Domestic Medium Hair Mix,Black,28.73625662,1.959760051
12619,A690561,Sissy,2014-11-21 14:16:00,Adoption,,Dog,Spayed Female,Pit Bull Mix,Brown Brindle/White,34.73628707,1.959760051
12620,A662354,Elliott,2013-10-13 17:47:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Blue Tabby,34.04628458,1.596816009
12621,A676276,Evee,2014-06-20 15:56:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Black,39.51022038,1.596816009
12622,A682687,,2014-07-05 17:30:00,Transfer,Partner,Dog,Neutered Male,Pug,Fawn/Black,44.6351626,2.22198504
12623,A715210,,2015-11-03 17:35:00,Adoption,,Dog,Spayed Female,Cocker Spaniel/Labrador Retriever,White/Tan,60.51360012,1.596816009
12624,A678142,Kathrine,2014-05-10 13:14:00,Adoption,,Dog,Spayed Female,Catahoula/Alaskan Husky,Tan/White,49.40125462,1.810477401
12625,A692300,Sky,2014-11-23 18:09:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black/White,38.72769782,1.959760051
12626,A688836,,2014-09-30 15:52:00,Transfer,Partner,Dog,Spayed Female,Chihuahua Shorthair/Dachshund,Brown Brindle,30.73714854,2.22198504
12627,A679158,,2014-06-30 17:26:00,Adoption,Foster,Dog,Spayed Female,Labrador Retriever/German Shepherd,Black/White,29.9831342,1.475180238
12628,A683857,Katie,2014-10-12 14:50:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,White/Brown Tabby,57.2737948,2.603518782
12629,A699028,Hugsly,2015-04-08 14:42:00,Transfer,Partner,Cat,Neutered Male,Maine Coon Mix,Orange Tabby,43.51481403,2.549821365
12630,A688434,Roxy,2014-09-26 14:24:00,Transfer,Partner,Dog,Spayed Female,Labrador Retriever Mix,Red,35.81392448,2.121351779
12631,A695215,August,2015-08-01 12:30:00,Adoption,,Dog,Neutered Male,Pit Bull Mix,Blue/White,38.78573371,2.121351779
12632,A702474,Asher Finn,2015-06-27 11:45:00,Adoption,,Cat,Spayed Female,Snowshoe Mix,Tortie Point/White,44.48895791,2.405198492
12633,A682727,Halo,2014-07-15 12:34:00,Adoption,,Dog,Neutered Male,Saluki/Labrador Retriever,Yellow/White,30.93609112,1.959760051
12634,A692826,Charlie,2015-06-09 17:23:00,Adoption,,Dog,Neutered Male,German Shepherd,Black/Tan,34.6650389,2.121351779
12635,A679867,Ladybird,2014-06-06 11:26:00,Return_to_owner,,Dog,Spayed Female,Pit Bull Mix,Yellow Brindle/White,52.64289987,2.355591419
12636,A696320,Snuffle,2015-02-06 12:46:00,Transfer,Partner,Cat,Neutered Male,Siamese Mix,Blue Point,34.15049315,1.959760051
12637,A676036,Takis,2014-04-25 16:20:00,Adoption,,Dog,Neutered Male,German Shepherd/Labrador Retriever,Sable,35.21842256,1.871002907
12638,A698050,Penny,2015-03-15 11:34:00,Return_to_owner,,Dog,Intact Female,Mastiff Mix,Fawn/Black,38.70790541,1.596816009
12639,A685514,Brisk,2015-01-18 16:42:00,Adoption,,Dog,Neutered Male,Boxer Mix,Brown/White,34.28312166,2.44795483
12640,A685752,Piper,2014-08-17 17:41:00,Adoption,,Dog,Spayed Female,Collie Smooth Mix,Tricolor,28.23201795,1.728481239
12641,A666820,Tolouse,2013-12-24 12:53:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair,Black,45.94402489,2.121351779
12642,A705240,Timber,2015-07-15 15:25:00,Transfer,Partner,Dog,Neutered Male,Great Pyrenees,White,35.45418597,1.959760051
12643,A704226,,2015-07-17 17:28:00,Adoption,Foster,Cat,Neutered Male,Domestic Longhair Mix,Black,43.67330905,1.596816009
12644,A690612,,2014-10-25 12:46:00,Transfer,Partner,Dog,Intact Male,Cardigan Welsh Corgi Mix,Buff,27.35360858,1.596816009
12645,A683581,Elaine,2014-09-11 13:21:00,Adoption,,Dog,Spayed Female,Pit Bull Mix,Blue/White,33.8487479,2.121351779
12646,A716628,Cabbage,2015-11-27 15:00:00,Return_to_owner,,Cat,Spayed Female,Domestic Longhair Mix,Brown Tabby,47.24742639,2.121351779
12647,A710476,,2015-08-25 15:18:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Orange Tabby,49.68188564,1.475180238
12648,A711279,,2015-09-04 17:48:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Orange Tabby/White,53.63721614,1.249109466
12649,A690239,,2014-10-16 18:30:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Black Smoke,57.82060271,1.416246109
12650,A674810,Bruno,2014-03-22 17:49:00,Adoption,,Dog,Neutered Male,Queensland Heeler/Basset Hound,Blue Tick/Red Tick,45.64358559,2.22198504
12651,A692676,,2014-11-28 15:58:00,Transfer,Partner,Dog,Intact Male,Manchester Terrier Mix,Black/White,56.61293556,1.728481239
12652,A700592,Jessie,2015-04-18 14:36:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Lynx Point,36.1803755,1.6725662
12653,A703205,,2015-05-22 9:00:00,Transfer,SCRP,Cat,Unknown,Domestic Medium Hair Mix,Black/White,33.12643318,2.29626753
12654,A684966,Rafe,2014-08-06 14:23:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair,Brown Tabby,24.56020656,1.475180238
12655,A719640,,2016-01-29 20:57:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Blue Tabby,34.88627303,1.596816009
12656,A668139,Holly,2013-12-23 18:53:00,Adoption,Foster,Dog,Spayed Female,German Shepherd Mix,Black/Brown Brindle,36.45955776,1.596816009
12657,A692103,,2014-11-18 17:35:00,Adoption,,Dog,Spayed Female,Irish Terrier Mix,Yellow,42.60522966,1.596816009
12658,A701925,,2015-05-07 14:46:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Black,46.7103433,1.416246109
12659,A678305,,2014-05-07 18:07:00,Transfer,Partner,Dog,Intact Female,Pit Bull Mix,Blue,32.70885316,2.121351779
12660,A680207,Rico,2014-05-30 19:25:00,Transfer,Partner,Dog,Intact Male,Chihuahua Shorthair Mix,Black/Tan,49.25041514,1.896363319
12661,A698140,Meow Meow,2015-03-18 16:51:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Blue Tabby,49.82812026,2.22198504
12662,A191351,Bri-Bri,2015-11-17 13:29:00,Return_to_owner,,Cat,Intact Female,Domestic Longhair Mix,Black/White,19.60483777,2.690556208
12663,A709047,,2015-08-04 17:55:00,Transfer,Partner,Cat,Intact Female,Siamese Mix,Calico Point,35.6560686,1.6725662
12664,A683274,George,2014-07-16 16:31:00,Adoption,,Dog,Neutered Male,Yorkshire Terrier/Miniature Schnauzer,Brown/Gray,41.3359023,2.121351779
12665,A720089,,2016-02-15 0:00:00,Transfer,Partner,Dog,Intact Male,Labrador Retriever Mix,Brown Merle/Tan,25.03557505,1.352104604
12666,A674000,Glitzy,2014-03-07 18:25:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Black/White,32.91919003,1.959760051
12667,A663996,Zoe,2013-10-13 19:30:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black,34.46612427,1.810477401
12668,A700360,Uno,2015-04-13 15:08:00,Transfer,Partner,Dog,Intact Male,Boxer Mix,Brown Brindle/White,44.07954861,2.121351779
12669,A690325,,2014-10-21 9:00:00,Transfer,SCRP,Cat,Intact Male,Domestic Shorthair Mix,Blue Tabby,44.26948501,1.871002907
12670,A686870,Luna,2014-09-07 18:11:00,Adoption,,Dog,Spayed Female,Boxer/Pointer,Black/White,43.69303093,2.29626753
12671,A690869,Sassy,2014-12-27 18:29:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black,45.89159662,1.6725662
12672,A701542,,2015-05-01 0:00:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Black,18.45207453,1.416246109
12673,A689168,,2014-09-30 15:48:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Orange Tabby/White,41.71791201,1.352104604
12674,A677206,Fifi,2014-04-24 12:34:00,Return_to_owner,,Dog,Spayed Female,Pit Bull/Siberian Husky,Tan/White,49.33063592,2.355591419
12675,A679375,Sarah,2014-05-20 14:31:00,Return_to_owner,,Dog,Spayed Female,Shetland Sheepdog Mix,Tricolor/Black,21.03554726,2.355591419
12676,A692614,Horton,2014-12-09 13:18:00,Adoption,,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby/White,50.74836146,1.596816009
12677,A670230,G Money,2014-01-06 16:23:00,Return_to_owner,,Dog,Intact Male,Pit Bull Mix,Black Brindle,50.28191762,1.896363319
12678,A549282,Emmitt,2015-11-14 15:46:00,Adoption,,Dog,Neutered Male,Pit Bull,Brown Brindle/White,43.62800394,2.405198492
12679,A708883,,2015-08-01 17:58:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Brown Tabby/White,40.45288257,1.416246109
12680,A694494,Fifi,2015-03-13 18:22:00,Adoption,,Dog,Spayed Female,Pit Bull Mix,White/Black,50.88201396,2.355591419
12681,A691753,Sage,2014-11-08 17:27:00,Return_to_owner,,Dog,Neutered Male,German Shepherd Mix,Gold,60.34958242,2.649800588
12682,A685508,,2014-08-08 18:20:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby/White,50.30878462,1.416246109
12683,A695722,Ella,2015-02-03 18:41:00,Adoption,,Dog,Spayed Female,Boxer/Australian Cattle Dog,Brown/White,44.9560797,1.871002907
12684,A663980,Gwen,2013-10-02 16:39:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Black/White,45.62057353,1.810477401
12685,A714187,,2015-10-20 11:51:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Cream Tabby,31.39267379,1.416246109
12686,A690249,,2014-10-16 18:33:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Orange Tabby,49.48096974,1.416246109
12687,A671178,,2014-01-26 12:28:00,Transfer,Partner,Dog,Intact Male,Rottweiler Mix,Black/Tan,39.56586526,1.919340119
12688,A719346,Cody,2016-01-18 11:09:00,Return_to_owner,,Dog,Neutered Male,Siberian Husky Mix,Red/White,38.58836985,2.355591419
12689,A712860,Adella,2015-10-07 12:00:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Black/White,27.51974747,1.728481239
12690,A705337,Haylie,2016-01-30 15:03:00,Adoption,,Dog,Spayed Female,Pit Bull Mix,Tan/White,50.13817321,2.121351779
12691,A685220,Nermal,2014-10-09 9:58:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby/White,27.32397128,1.6725662
12692,A703309,Burt,2015-05-27 14:20:00,Transfer,Partner,Dog,Intact Male,Chihuahua Shorthair Mix,Brown,57.13762622,2.121351779
12693,A692509,,2014-11-26 12:11:00,Transfer,Partner,Dog,Spayed Female,Chihuahua Shorthair Mix,Tan/White,49.76588713,1.959760051
12694,A690188,Manny,2015-07-11 12:33:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Black/White,39.77209011,1.919340119
12695,A711131,Pig Pen,2015-09-03 18:23:00,Return_to_owner,,Dog,Neutered Male,Basset Hound Mix,Brown/White,32.04009629,2.121351779
12696,A669882,Colt,2014-01-08 14:35:00,Transfer,Partner,Dog,Neutered Male,American Bulldog Mix,White/Tan,51.51817006,2.485605934
12697,A682738,,2014-07-02 14:14:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Blue Tabby/White,40.20338505,1.171708511
12698,A706351,Jax,2015-07-02 12:38:00,Transfer,Partner,Dog,Neutered Male,Cairn Terrier Mix,Brown/Black,29.24352855,2.121351779
12699,A711153,Margot,2015-09-07 18:42:00,Adoption,,Cat,Spayed Female,Domestic Medium Hair Mix,Blue,40.91355402,1.773136415
12700,A711270,,2015-10-22 9:00:00,Transfer,SCRP,Cat,Spayed Female,Domestic Medium Hair Mix,Brown Tabby/White,38.78012381,1.959760051
12701,A716103,,2015-11-18 19:25:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Calico,33.9936015,2.121351779
12702,A708972,Lily,2015-08-07 13:41:00,Transfer,Partner,Dog,Intact Female,Chihuahua Shorthair Mix,Gray/White,38.24657904,1.6725662
12703,A715548,Mr. Fuzzy,2015-12-13 13:07:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Black,38.48132393,1.959760051
12704,A708831,,2015-12-02 12:35:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Black/White,36.04623245,1.728481239
12705,A699608,,2015-03-31 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Black,35.72300835,1.959760051
12706,A695733,Hot Rod,2015-01-25 18:09:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby/White,27.57619868,1.6725662
12707,A717027,Donut,2015-12-13 17:04:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Brown Brindle,46.35876319,2.29626753
12708,A661697,,2013-10-20 12:26:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,22.71550808,1.6725662
12709,A714538,Rex,2015-10-24 17:55:00,Return_to_owner,,Dog,Intact Male,Chihuahua Shorthair Mix,Sable/White,25.93787294,1.6725662
12710,A688372,Momo,2014-10-21 11:18:00,Adoption,,Dog,Spayed Female,Labrador Retriever Mix,Brown/White,48.6414414,1.810477401
12711,A680572,Bobo,2014-06-13 15:04:00,Return_to_owner,,Dog,Neutered Male,Chihuahua Shorthair/Dachshund,Brown/White,44.99645848,2.22198504
12712,A704962,Chris,2015-07-13 17:33:00,Adoption,,Cat,Neutered Male,Domestic Longhair Mix,Black/White,41.65718856,1.596816009
12713,A665189,,2013-10-15 9:52:00,Euthanasia,Suffering,Cat,Intact Male,Domestic Longhair Mix,Black/White,29.58534535,1.475180238
12714,A666770,Josh,2014-01-01 13:32:00,Adoption,,Dog,Neutered Male,Siberian Husky Mix,Black/Brown,57.73335821,2.22198504
12715,A679373,Buttercup,2014-05-25 13:56:00,Return_to_owner,,Dog,Spayed Female,Dachshund/Chihuahua Shorthair,Black/Tan,38.78793793,1.959760051
12716,A700769,Max,2015-04-19 16:34:00,Euthanasia,Aggressive,Dog,Intact Male,Pit Bull Mix,Blue/White,43.3997156,1.959760051
12717,A711315,Booboos,2015-09-08 13:44:00,Return_to_owner,,Dog,Intact Male,Maltese,Buff,45.7880228,2.355591419
12718,A603736,Bleu,2016-01-09 13:04:00,Adoption,,Dog,Spayed Female,Pit Bull,Blue/White,42.61546255,2.485605934
12719,A669824,Jackson,2014-11-15 15:19:00,Transfer,Partner,Dog,Neutered Male,Labrador Retriever Mix,Black,35.58829167,1.959760051
12720,A677316,Jasmine,2014-05-07 14:51:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Calico,49.37975999,2.121351779
12721,A504801,Kitty,2014-11-05 17:59:00,Return_to_owner,,Cat,Neutered Male,Domestic Shorthair,Blue Tabby/White,48.03714273,2.44795483
12722,A656945,Kiara,2014-05-11 13:10:00,Transfer,Partner,Dog,Spayed Female,Queensland Heeler Mix,Red Tick/Blue Tick,37.63043905,1.959760051
12723,A679900,Irwin,2014-05-30 8:16:00,Return_to_owner,,Dog,Neutered Male,Chihuahua Shorthair Mix,Tan/White,40.52181219,2.485605934
12724,A669307,King Richard,2013-12-24 12:51:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby/White,35.80581151,1.959760051
12725,A717636,Chihiro,2016-01-16 17:54:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Orange Tabby,54.89825262,1.896363319
12726,A669593,Uhmi,2014-01-21 11:44:00,Adoption,,Cat,Spayed Female,Siamese Mix,Lynx Point,24.31110401,1.959760051
12727,A715027,Rocko,2015-11-14 16:53:00,Adoption,,Dog,Neutered Male,Labrador Retriever Mix,Tan/White,26.41444136,2.121351779
12728,A713750,Mistery,2015-10-21 13:36:00,Transfer,Partner,Cat,Spayed Female,Domestic Medium Hair Mix,Brown Tabby/White,38.52304695,1.959760051
12729,A710522,Ginger,2015-10-29 18:49:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby/White,42.96133084,1.6725662
12730,A677613,Molly,2014-04-27 13:59:00,Return_to_owner,,Dog,Spayed Female,Boston Terrier Mix,Black/White,57.56644121,2.519296951
12731,A667258,,2013-11-19 17:22:00,Adoption,,Dog,Spayed Female,Australian Cattle Dog Mix,Black/White,51.82081976,1.596816009
12732,A679524,,2014-05-23 19:06:00,Transfer,SCRP,Cat,Unknown,Domestic Medium Hair Mix,Black,26.97816077,1.959760051
12733,A718152,Eve,2016-01-06 16:57:00,Transfer,Partner,Dog,Spayed Female,Australian Kelpie Mix,Black/Gray,49.17394595,2.57775254
12734,A714222,Peter,2015-12-08 9:42:00,Adoption,Foster,Cat,Neutered Male,Domestic Medium Hair Mix,Black/White,47.42870757,1.596816009
12735,A718938,Bernadette,2016-01-16 13:33:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Tortie,29.46175279,1.810477401
12736,A681990,,2014-06-22 15:11:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,30.92315063,1.416246109
12737,A708697,Ashleigh,2015-09-24 14:06:00,Adoption,,Dog,Spayed Female,Boxer Mix,Brown Brindle/White,34.04306449,2.121351779
12738,A695758,Carter,2015-01-26 11:22:00,Return_to_owner,,Dog,Neutered Male,Pit Bull,White/Tan,43.27671435,2.405198492
12739,A670287,Connie,2014-01-29 12:00:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Calico,33.87522587,2.22198504
12740,A708422,Giblets,2015-08-03 0:00:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,34.88702487,1.728481239
12741,A689040,,2014-09-28 15:46:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,41.84120068,1.352104604
12742,A669927,T Rex,2014-01-03 17:25:00,Return_to_owner,,Dog,Neutered Male,Chihuahua Shorthair Mix,Tan,44.05140447,2.121351779
12743,A719103,Chi Chi,2016-01-30 18:00:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Tan/White,47.64533651,2.405198492
12744,A669656,,2013-12-30 18:53:00,Adoption,,Dog,Spayed Female,Siberian Husky Mix,Sable/White,60.18963629,1.959760051
12745,A688168,Fox,2014-09-21 17:57:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Yellow,26.86690127,2.121351779
12746,A666969,Felix,2013-11-15 13:44:00,Transfer,Partner,Cat,Intact Male,Domestic Longhair,Black/White,46.11645573,2.22198504
12747,A660389,Whiskey,2014-01-20 15:38:00,Adoption,,Dog,Neutered Male,Labrador Retriever Mix,Tan,64.08540109,1.842661599
12748,A694206,,2014-12-23 18:03:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Blue,49.63594243,1.596816009
12749,A688318,,2014-09-22 16:30:00,Transfer,Partner,Dog,Neutered Male,Standard Schnauzer/Toy Poodle,Black/Tan,35.6182573,1.6725662
12750,A705988,Bear,2015-06-29 12:41:00,Transfer,Partner,Dog,Spayed Female,Havanese Mix,Black/White,36.58498295,1.940364895
12751,A702271,,2015-05-11 17:26:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Brown Tabby,42.70858076,1.249109466
12752,A677647,B. Dog,2014-05-02 17:01:00,Adoption,,Dog,Neutered Male,Cairn Terrier/Dachshund,Tan/White,43.01387578,1.596816009
12753,A702697,Cowboy,2015-07-04 13:16:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Tan,40.63258159,1.959760051
12754,A716217,Hobo,2015-11-28 15:18:00,Transfer,Partner,Dog,Spayed Female,Australian Cattle Dog Mix,White/Tan,31.82801287,1.871002907
12755,A676735,Oscar,2014-04-14 17:14:00,Euthanasia,Suffering,Cat,Neutered Male,Domestic Shorthair Mix,Black,39.928197,2.44795483
12756,A697484,,2015-02-25 9:00:00,Transfer,SCRP,Cat,Unknown,Domestic Shorthair Mix,Blue,50.58259339,2.121351779
12757,A701138,Georgie,2015-04-29 12:59:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Torbie,51.69321693,1.352104604
12758,A690097,Thumper,2014-10-15 15:05:00,Transfer,Partner,Cat,Intact Male,Japanese Bobtail Mix,Blue,35.47449215,1.475180238
12759,A673907,Sandy,2014-03-05 18:45:00,Return_to_owner,,Dog,Spayed Female,Great Pyrenees Mix,White/Tan,38.96316126,1.959760051
12760,A688046,Pearl,2014-09-27 17:11:00,Adoption,,Dog,Spayed Female,Miniature Poodle Mix,White,42.54649117,2.405198492
