,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,Adopted
17262,A680550,Solomon,2014-06-10 14:32:00,Transfer,Partner,Dog,Intact Male,2 months,Labrador Retriever/Great Pyrenees,White,0
17263,A677495,Blue,2014-04-28 17:23:00,Return_to_owner,,Dog,Neutered Male,3 years,Australian Shepherd Mix,Tricolor,0
17264,A698595,,2015-03-15 9:00:00,Transfer,SCRP,Cat,Unknown,2 years,Domestic Shorthair Mix,Black,0
17265,A705476,Ash,2015-06-18 11:37:00,Return_to_owner,,Dog,Unknown,1 year,German Shorthair Pointer Mix,Blue Tick,0
17266,A675956,Toby,2014-04-04 11:17:00,Return_to_owner,,Dog,Intact Male,4 years,German Shepherd Mix,Brown/Black,0
17267,A699758,River,2015-04-07 11:03:00,Transfer,Partner,Dog,Neutered Male,5 years,Labrador Retriever/Flat Coat Retriever,Brown Brindle,0
17268,A686765,Mia,2014-09-06 11:33:00,Transfer,Partner,Dog,Spayed Female,8 months,Chihuahua Shorthair Mix,Brown,0
17269,A693875,Midge,2014-12-16 19:07:00,Return_to_owner,,Dog,Spayed Female,4 years,Parson Russell Terrier Mix,White/Tan,0
17270,A699888,Cupcake,2015-04-04 14:07:00,Transfer,Partner,Dog,Spayed Female,4 years,Chihuahua Shorthair Mix,Black/Brown,0
17271,A711896,Canela,2015-09-14 18:08:00,Transfer,Partner,Dog,Spayed Female,2 months,Labrador Retriever/Rhod Ridgeback,Tan/White,0
17272,A680096,,2014-05-29 17:51:00,Euthanasia,Suffering,Cat,Unknown,4 weeks,Domestic Shorthair,Black,0
17273,A696157,,2015-02-01 17:06:00,Transfer,Partner,Dog,Intact Female,2 months,Cairn Terrier/Border Collie,Black/White,0
17274,A685050,,2014-08-02 9:00:00,Transfer,SCRP,Cat,Intact Female,3 months,Domestic Shorthair Mix,Brown Tabby,0
17275,A676823,Lindsey,2014-04-28 12:57:00,Transfer,Partner,Dog,Spayed Female,4 months,Plott Hound Mix,Black Brindle/White,0
17276,A689561,Amy,2014-11-06 10:02:00,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Calico,1
17277,A694360,,2014-12-30 16:53:00,Adoption,,Dog,Neutered Male,1 year,Miniature Poodle Mix,White,1
17278,A698482,,2015-03-13 9:00:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Calico,0
17279,A688260,Willy,2014-10-06 11:17:00,Transfer,Partner,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Black/Brown,0
17280,A684837,Ed,2014-08-05 16:16:00,Transfer,Partner,Cat,Neutered Male,10 years,Domestic Shorthair Mix,Brown Tabby,0
17281,A704951,Mary,2015-08-09 18:41:00,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair Mix,Brown Tabby,1
17282,A667244,Rex,2013-11-24 12:57:00,Adoption,,Dog,Neutered Male,1 year,Pit Bull Mix,Black Brindle/White,1
17283,A702790,Bentley,2015-05-18 12:20:00,Return_to_owner,,Dog,Intact Male,2 months,Chihuahua Shorthair Mix,Black/White,0
17284,A709513,,2015-08-11 14:55:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Blue Tabby/White,0
17285,A711401,Silver,2015-09-08 17:12:00,Adoption,,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,Tan/White,1
17286,A715638,Umijio,2015-12-20 17:41:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Calico,1
17287,A705747,Mimzy,2015-06-27 17:08:00,Adoption,,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Blue Tabby/White,1
17288,A701421,Big Head,2015-05-04 12:39:00,Adoption,,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Orange Tabby/White,1
17289,A688832,,2014-09-25 9:00:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Black,0
17290,A713677,,2015-10-13 11:54:00,Transfer,Partner,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Tricolor,0
17291,A713692,Mightykitty,2015-11-06 13:14:00,Transfer,Partner,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black/White,0
17292,A696231,Carter,2015-02-07 18:44:00,Adoption,,Cat,Neutered Male,8 months,Domestic Shorthair Mix,Black/White,1
17293,A378353,Lyla,2014-08-02 12:31:00,Euthanasia,Suffering,Dog,Intact Female,10 years,Chihuahua Shorthair Mix,Tricolor,0
17294,A716264,Esther,2015-12-20 13:45:00,Transfer,Partner,Dog,Spayed Female,8 years,Labrador Retriever/Border Collie,Black/White,0
17295,A691100,Grayson,2014-10-30 17:37:00,Transfer,Partner,Cat,Intact Male,1 year,Domestic Shorthair Mix,Blue/White,0
17296,A665207,,2013-10-15 13:10:00,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Tortie,0
17297,A671627,Rush,2014-05-09 14:18:00,Return_to_owner,,Dog,Neutered Male,5 years,Siberian Husky Mix,White/Gray,0
17298,A664626,,2013-10-07 16:02:00,Transfer,SCRP,Cat,Intact Female,2 years,Domestic Shorthair Mix,Calico,0
17299,A681562,,2014-06-19 13:20:00,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Calico,0
17300,A692544,Gideon,2014-11-22 16:24:00,Return_to_owner,,Cat,Neutered Male,7 years,Domestic Medium Hair Mix,Orange Tabby/White,0
17301,A664602,Blue,2013-10-08 11:14:00,Return_to_owner,,Dog,Neutered Male,2 years,Doberman Pinsch,Blue/Tan,0
17302,A710935,Prince,2015-09-03 18:03:00,Euthanasia,Suffering,Dog,Neutered Male,12 years,Belgian Tervuren/German Shepherd,Tan,0
17303,A667593,Kaya,2013-11-22 18:34:00,Adoption,,Dog,Spayed Female,2 months,Australian Cattle Dog Mix,Red Merle/Black,1
17304,A720380,Charmy,2016-02-14 18:31:00,Adoption,,Cat,Spayed Female,14 years,Persian,Silver,1
17305,A681935,Betty,2014-07-13 17:59:00,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Torbie,1
17306,A679846,,2014-06-03 12:19:00,Transfer,Partner,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Black/White,0
17307,A682121,Charlie,2014-07-27 11:43:00,Adoption,,Dog,Spayed Female,3 months,Labrador Retriever Mix,Black/White,1
17308,A681498,,2014-06-21 15:43:00,Adoption,,Dog,Spayed Female,2 years,Miniature Schnauzer Mix,White,1
17309,A680311,Mountainman,2014-08-10 17:43:00,Adoption,Offsite,Dog,Neutered Male,2 months,Australian Kelpie Mix,Chocolate/White,1
17310,A713713,Aspen,2015-10-14 15:14:00,Died,In Kennel,Dog,Spayed Female,9 years,Standard Schnauzer,Gray,0
17311,A674181,Pancho,2014-03-16 11:58:00,Return_to_owner,,Dog,Neutered Male,2 years,Rottweiler/German Shepherd,Black/Brown,0
17312,A718561,Dale,2016-01-27 9:32:00,Adoption,,Cat,Neutered Male,7 years,Domestic Shorthair Mix,Brown Tabby,1
17313,A676241,,2014-04-12 12:24:00,Adoption,,Dog,Spayed Female,2 months,German Shepherd/Doberman Pinsch,Black/Tan,1
17314,A681987,Jimmy,2014-08-19 12:31:00,Transfer,Partner,Dog,Intact Male,1 month,Chihuahua Shorthair Mix,White/Brown,0
17315,A706423,Star,2015-06-29 13:10:00,Return_to_owner,,Dog,Spayed Female,3 years,Whippet/Whippet,Buff,0
17316,A685124,Shilo,2014-08-03 13:29:00,Return_to_owner,,Dog,Spayed Female,5 years,Beagle Mix,Tricolor,0
17317,A673743,Blacky,2014-12-11 18:39:00,Return_to_owner,,Dog,Neutered Male,1 year,Pug Mix,Brown/White,0
17318,A718939,Bella,2016-01-15 16:13:00,Adoption,,Cat,Spayed Female,7 months,Domestic Shorthair Mix,Torbie,1
17319,A672465,Curious,2014-02-16 16:34:00,Adoption,Offsite,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Blue/White,1
17320,A716591,Vin Diesel,2016-01-04 11:16:00,Transfer,Partner,Dog,Intact Male,2 years,Pit Bull Mix,Brown Brindle,0
17321,A673605,,2014-03-01 14:01:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Blue Tabby,0
17322,A710054,,2015-09-02 17:22:00,Adoption,,Dog,Spayed Female,5 months,Miniature Schnauzer Mix,Black/Tan,1
17323,A678677,,2014-05-11 17:01:00,Transfer,Partner,Dog,Intact Female,1 month,Labrador Retriever Mix,Brown,0
17324,A709607,,2015-11-09 18:24:00,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Black/White,1
17325,A710308,Bad Boy,2015-08-24 17:56:00,Return_to_owner,,Dog,Neutered Male,3 years,English Bulldog Mix,White/Brown,0
17326,A711273,,2015-09-04 17:49:00,Transfer,Partner,Cat,Unknown,1 month,Domestic Shorthair Mix,Black,0
17327,A677259,Genki,2014-06-08 11:13:00,Return_to_owner,,Cat,Neutered Male,13 years,Russian Blue Mix,Blue,0
17328,A705468,,2015-06-17 18:27:00,Transfer,Partner,Cat,Unknown,3 weeks,Domestic Shorthair Mix,White/Brown Tabby,0
17329,A711734,Cassie,2015-09-13 17:54:00,Adoption,,Cat,Spayed Female,5 months,Domestic Shorthair Mix,Blue Tabby/White,1
17330,A691146,Mimi,2014-12-03 14:37:00,Adoption,,Cat,Spayed Female,8 years,Domestic Shorthair Mix,Tortie,1
17331,A717011,,2015-12-04 19:42:00,Transfer,SCRP,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Brown Tabby,0
17332,A664781,Truman,2013-11-01 18:19:00,Adoption,,Dog,Neutered Male,6 months,Labrador Retriever/Black/Tan Hound,Black/White,1
17333,A704033,,2015-06-04 17:29:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Gray Tabby,1
17334,A681287,Birdie,2014-06-26 12:13:00,Transfer,Partner,Dog,Spayed Female,3 months,Australian Cattle Dog/Labrador Retriever,Tan/White,0
17335,A708029,Nova,2015-07-23 11:13:00,Return_to_owner,,Dog,Intact Female,6 months,Pharaoh Hound Mix,Black/White,0
17336,A678861,Mocha,2014-05-14 14:02:00,Transfer,Partner,Cat,Intact Female,1 month,Himalayan Mix,Blue Point,0
17337,A672998,Buster,2014-02-19 11:04:00,Return_to_owner,,Dog,Neutered Male,5 years,Rottweiler Mix,Black/Tan,0
17338,A661814,Capone,2015-08-13 13:17:00,Adoption,,Dog,Neutered Male,4 years,Pit Bull Mix,Blue Tiger/White,1
17339,A700522,,2015-04-16 9:00:00,Transfer,SCRP,Cat,Unknown,1 year,Domestic Medium Hair Mix,Blue/White,0
17340,A700305,Leena,2015-04-11 16:59:00,Return_to_owner,,Dog,Intact Female,5 years,Shih Tzu Mix,White/Brown,0
17341,A668646,Lotus,2013-12-24 16:42:00,Adoption,,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black,1
17342,A700890,Hannah,2015-06-04 13:50:00,Adoption,,Dog,Spayed Female,3 years,Queensland Heeler Mix,White/Black,1
17343,A711470,Cowboy,2015-09-09 16:47:00,Return_to_owner,,Dog,Neutered Male,1 year,Pug,Fawn,0
17344,A686972,,2014-09-07 13:41:00,Return_to_owner,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Gray Tabby,0
17345,A669393,Kluts,2013-12-20 12:44:00,Return_to_owner,,Dog,Intact Male,4 years,Catahoula Mix,Red Merle/White,0
17346,A650104,Katie,2013-10-15 17:28:00,Euthanasia,Suffering,Dog,Intact Female,3 years,Australian Kelpie Mix,Black/Tan,0
17347,A679464,Buddy,2014-05-31 16:50:00,Adoption,,Dog,Neutered Male,1 year,Rat Terrier/Basenji,Red/White,1
17348,A718046,Bailey,2016-01-05 12:54:00,Transfer,Partner,Dog,Neutered Male,10 years,Chihuahua Longhair Mix,Cream,0
17349,A710892,,2015-09-02 17:37:00,Adoption,,Dog,Neutered Male,2 years,Cairn Terrier Mix,Buff,1
17350,A696324,Bonnie,2015-09-25 15:57:00,Adoption,,Dog,Spayed Female,3 years,Pit Bull Mix,Blue/White,1
17351,A643842,Isa,2014-11-06 11:56:00,Adoption,,Cat,Spayed Female,12 years,Domestic Shorthair Mix,Gray Tabby/White,1
17352,A697363,Charlie,2015-02-22 14:49:00,Return_to_owner,,Dog,Neutered Male,5 years,Shih Tzu Mix,White/Black,0
17353,A712271,,2015-09-23 14:54:00,Transfer,Partner,Cat,Intact Female,1 month,Siamese Mix,Seal Point,0
17354,A681027,Winkie,2014-10-09 11:22:00,Return_to_owner,,Dog,Spayed Female,4 years,Chihuahua Shorthair Mix,Black/White,0
17355,A717471,Goliath,2015-12-13 12:20:00,Adoption,,Dog,Neutered Male,2 months,Mastiff/Chinese Sharpei,Black/White,1
17356,A701882,Bubbles,2015-05-10 18:24:00,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby/White,1
17357,A685581,,2014-08-09 15:58:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black,0
17358,A686829,,2014-08-27 16:27:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black,0
17359,A706497,,2015-07-03 9:30:00,Died,In Kennel,Cat,Unknown,5 days,Domestic Shorthair Mix,Brown Tabby/White,0
17360,A682557,,2014-06-30 10:45:00,Transfer,Partner,Cat,Intact Female,1 month,Snowshoe Mix,Blue Point,0
17361,A696415,,2015-02-08 17:08:00,Adoption,,Dog,Spayed Female,6 months,Jack Russell Terrier Mix,White/Brown,1
17362,A686129,Lewis,2014-08-30 13:53:00,Adoption,,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White,1
17363,A717435,Zeus,2015-12-08 15:34:00,Return_to_owner,,Dog,Intact Male,2 years,Pit Bull Mix,Blue/White,0
17364,A703990,Larry,2015-07-19 17:45:00,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,White/Black,1
17365,A692925,Sace,2014-12-04 12:19:00,Transfer,Partner,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Blue/White,0
17366,A679963,Greta,2014-09-08 16:23:00,Transfer,Partner,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Black,0
17367,A704090,Davey,2015-08-25 8:47:00,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black/White,1
17368,A694567,,2015-01-02 14:09:00,Transfer,Partner,Cat,Intact Female,1 weeks,Domestic Shorthair Mix,Black/White,0
17369,A703871,,2015-05-29 18:53:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Orange Tabby/White,0
17370,A715053,Charlie,2015-11-02 17:44:00,Return_to_owner,,Dog,Spayed Female,1 year,Siberian Husky Mix,Gray/White,0
17371,A687694,Lyle,2014-09-21 18:21:00,Transfer,Partner,Dog,Neutered Male,1 year,Chinese Sharpei Mix,Fawn,0
17372,A684950,,2014-08-03 15:39:00,Transfer,Partner,Dog,Intact Female,2 months,Chihuahua Shorthair Mix,Tan,0
17373,A611931,Sexy,2014-02-22 17:16:00,Euthanasia,Aggressive,Dog,Intact Female,4 years,Pit Bull Mix,Blue/White,0
17374,A698535,Scrabbles,2015-03-22 18:44:00,Adoption,,Dog,Neutered Male,10 months,Labrador Retriever/Border Collie,Black/White,1
17375,A659115,Hope,2015-10-17 15:58:00,Return_to_owner,,Dog,Spayed Female,4 years,Pit Bull Mix,Brown Brindle/White,0
17376,A665355,,2013-10-20 15:42:00,Transfer,Partner,Dog,Intact Female,4 months,Collie Smooth Mix,Black/White,0
17377,A662975,Estrella,2015-10-18 13:42:00,Adoption,,Dog,Spayed Female,4 years,Chihuahua Shorthair Mix,Tan/White,1
17378,A691211,Kitty,2015-03-08 11:30:00,Adoption,,Cat,Neutered Male,10 years,Domestic Shorthair Mix,Black,1
17379,A703576,Sam,2015-06-29 16:09:00,Return_to_owner,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black,0
17380,A696580,Velvet,2015-02-08 18:35:00,Return_to_owner,,Dog,Spayed Female,3 years,Chihuahua Longhair Mix,Gray/White,0
17381,A674299,V,2014-03-19 11:21:00,Return_to_owner,,Dog,Spayed Female,3 years,Greyhound Mix,Brown/Black,0
17382,A665155,Winston,2015-02-26 12:05:00,Return_to_owner,,Dog,Neutered Male,2 years,English Setter Mix,White/Red Tick,0
17383,A705277,,2015-09-01 9:48:00,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Blue,1
17384,A695010,,2015-01-09 17:07:00,Transfer,Partner,Dog,Neutered Male,6 months,Jack Russell Terrier/Miniature Poodle,White,0
17385,A670672,Bella,2014-01-12 16:22:00,Return_to_owner,,Dog,Spayed Female,4 years,Pit Bull Mix,Tan/White,0
17386,A649059,Mira,2014-02-20 15:44:00,Return_to_owner,,Dog,Spayed Female,1 year,Pit Bull Mix,Black/White,0
17387,A701352,Merlin,2015-04-29 17:56:00,Return_to_owner,,Dog,Neutered Male,1 year,West Highland Mix,White,0
17388,A711209,Eva,2015-09-15 12:53:00,Transfer,Partner,Cat,Intact Female,6 months,Domestic Shorthair Mix,Calico,0
17389,A703700,Sienna,2015-06-25 18:54:00,Adoption,,Cat,Intact Female,15 years,Domestic Shorthair Mix,Brown Tabby/White,1
17390,A708969,Sadie,2015-08-11 16:26:00,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever/Australian Cattle Dog,White/Red Merle,1
17391,A703889,,2015-05-30 14:39:00,Euthanasia,Suffering,Dog,Intact Male,5 years,Great Pyrenees Mix,White/Brown Brindle,0
17392,A711430,Alana,2015-10-16 15:09:00,Adoption,,Dog,Spayed Female,5 years,Labrador Retriever Mix,Tan,1
17393,A692846,Milo,2014-11-30 13:58:00,Transfer,Partner,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black/White,0
17394,A699338,Wilbur,2015-08-10 11:09:00,Transfer,Partner,Dog,Neutered Male,1 year,Labrador Retriever Mix,Buff,0
17395,A692058,,2014-11-18 13:28:00,Transfer,Partner,Dog,Neutered Male,1 year,French Bulldog Mix,Tan/White,0
17396,A679175,Orange,2014-05-20 18:50:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby/White,1
17397,A680066,Bobby,2014-07-26 15:24:00,Adoption,Foster,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Orange Tabby/White,1
17398,A716695,,2015-11-27 12:28:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black,1
17399,A675365,,2014-03-30 18:16:00,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Cream,1
17400,A704335,,2015-06-03 18:10:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby,0
17401,A703111,Kurt,2015-05-23 18:01:00,Adoption,,Dog,Neutered Male,2 months,Cardigan Welsh Corgi/Australian Cattle Dog,Red/White,1
17402,A657927,Lewis,2014-10-24 12:53:00,Adoption,,Dog,Neutered Male,1 year,Anatol Shepherd Mix,Tan/White,1
17403,A705170,,2015-06-14 14:35:00,Transfer,Partner,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Calico,0
17404,A670291,Martial,2014-01-11 13:32:00,Transfer,Partner,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,White/Brown,0
17405,A684839,,2014-07-30 9:00:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby/White,0
17406,A693674,Shirley,2015-01-23 18:43:00,Adoption,,Dog,Spayed Female,1 year,Boxer Mix,Brown/Black,1
17407,A625940,,2015-10-01 16:08:00,Euthanasia,Suffering,Cat,Neutered Male,8 years,Domestic Shorthair Mix,Black,0
17408,A700173,Angie,2015-05-05 18:29:00,Adoption,,Dog,Spayed Female,1 year,Australian Kelpie Mix,Red,1
17409,A717405,Charlotte,2015-12-15 15:15:00,Transfer,Partner,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Brown Brindle/White,0
17410,A703492,Shine,2015-08-20 7:28:00,Adoption,Foster,Cat,Spayed Female,4 months,Siamese Mix,Lynx Point,1
17411,A710859,Jodi,2015-09-04 15:38:00,Transfer,Partner,Dog,Spayed Female,4 months,Miniature Schnauzer Mix,Gray,0
17412,A709392,,2015-08-11 17:23:00,Adoption,,Cat,Neutered Male,5 months,Domestic Shorthair Mix,Orange Tabby,1
17413,A698268,,2015-03-09 9:00:00,Transfer,SCRP,Cat,Intact Male,3 years,Domestic Shorthair Mix,Black,0
17414,A671052,,2014-01-24 14:23:00,Transfer,Partner,Dog,Neutered Male,2 years,Chihuahua Shorthair/Cardigan Welsh Corgi,Brown/White,0
17415,A708765,Rocko,2015-08-30 14:50:00,Adoption,,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White,1
17416,A716497,,2015-11-24 19:27:00,Transfer,SCRP,Cat,Unknown,3 months,Domestic Shorthair Mix,Gray Tabby/White,0
17417,A576316,Freeda,2014-05-29 16:23:00,Return_to_owner,,Dog,Spayed Female,5 years,Pit Bull,White,0
17418,A707303,Tuxedo Mask,2015-07-19 16:42:00,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever/Pointer,Black/White,1
17419,A669569,Chase,2013-12-23 13:03:00,Return_to_owner,,Dog,Neutered Male,2 years,Labrador Retriever Mix,Black,0
17420,A667292,,2013-11-24 15:43:00,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair Mix,Torbie,1
17421,A661152,Echo,2013-11-13 11:58:00,Adoption,Foster,Dog,Spayed Female,3 years,Pit Bull Mix,White/Brown Brindle,1
17422,A712267,Titan,2015-10-27 13:22:00,Transfer,Partner,Cat,Neutered Male,1 year,Domestic Shorthair Mix,White/Black,0
17423,A689373,Tre,2015-01-17 16:12:00,Adoption,,Cat,Neutered Male,9 months,Siamese Mix,Flame Point,1
17424,A714456,Felix,2016-01-02 13:02:00,Adoption,Foster,Cat,Neutered Male,4 months,Domestic Medium Hair,Blue Tabby,1
17425,A719534,Kanani,2016-01-30 18:18:00,Adoption,,Dog,Spayed Female,1 year,Black Mouth Cur Mix,Brown,1
17426,A684865,Paris,2014-08-29 16:42:00,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Tortie,1
17427,A681307,Scarlet,2014-08-03 8:34:00,Euthanasia,Suffering,Cat,Spayed Female,6 years,Domestic Shorthair Mix,Brown Tabby/White,0
17428,A711071,,2015-09-05 17:27:00,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Brown Tabby/White,1
17429,A670730,,2014-01-16 17:50:00,Transfer,Partner,Dog,Intact Male,4 weeks,German Shepherd/Boxer,Sable,0
17430,A676128,Osito,2014-04-07 18:43:00,Return_to_owner,,Dog,Neutered Male,1 year,Pekingese Mix,Cream,0
17431,A687389,Cooper,2014-09-07 16:52:00,Adoption,,Dog,Neutered Male,7 months,German Shorthair Pointer Mix,White/Brown Brindle,1
17432,A640511,Chuck,2014-09-16 14:33:00,Return_to_owner,,Dog,Neutered Male,3 years,American Foxhound Mix,White/Brown,0
17433,A704965,,2015-06-11 14:59:00,Transfer,Partner,Cat,Unknown,4 weeks,Domestic Shorthair Mix,Orange Tabby,0
17434,A658071,Gucci,2013-10-13 18:37:00,Adoption,,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Brown Tabby/White,1
17435,A673478,,2014-02-26 15:10:00,Transfer,SCRP,Cat,Intact Male,2 years,Domestic Shorthair Mix,Black/White,0
17436,A665099,,2013-10-14 16:05:00,Transfer,SCRP,Cat,Intact Male,4 months,Domestic Shorthair Mix,Black/White,0
17437,A715721,Sharpie,2016-02-13 11:04:00,Adoption,Foster,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Black,1
17438,A669644,Tank,2014-01-03 16:27:00,Return_to_owner,,Dog,Intact Male,5 months,Australian Cattle Dog/Bloodhound,Brown Brindle/Blue Tick,0
17439,A689226,Bentley,2014-10-01 16:58:00,Return_to_owner,,Dog,Intact Male,2 years,Pit Bull Mix,Brown Brindle/White,0
17440,A710609,Tango,2015-10-11 14:23:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Calico,1
17441,A704276,Chelsea,2015-06-19 13:43:00,Transfer,Partner,Dog,Intact Female,2 years,American Staffordshire Terrier Mix,Blue/White,0
17442,A698514,Ragnar,2015-03-16 16:22:00,Return_to_owner,,Dog,Neutered Male,2 years,German Shepherd Mix,Black/Brown,0
17443,A719125,Sasha,2016-01-15 17:53:00,Return_to_owner,,Dog,Spayed Female,1 year,Miniature Schnauzer Mix,Tricolor,0
17444,A664576,,2013-10-10 14:06:00,Adoption,,Cat,Neutered Male,5 months,Domestic Shorthair Mix,Orange Tabby,1
17445,A681928,,2014-06-23 9:00:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby,0
17446,A677599,Oliver,2014-06-03 13:53:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby,1
